Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2
S5620,Omar,Jones,student4620@university.com,Female,23,Business,75.26,87.18,78.51,66.45,64.62,3.5,89.64,76.20100000000001,C,29.5,Yes,Yes,,Medium,4,4.0,1,1,-1,0.8348580164311579,2.2373347076271983
S5621,Omar,Jones,student4621@university.com,Male,20,Engineering,92.72,49.6,63.92,90.76,99.03,51.5,86.99,75.60900000000001,C,17.3,No,No,Master's,Low,6,5.7,3,2,-1,0.8393134043818702,-1.51292981765369
S5622,Ali,Johnson,student4622@university.com,Female,19,CS,87.55,61.51,55.82,55.51,80.78,53.5,61.71,60.774,D,20.0,Yes,Yes,Bachelor's,High,1,7.1,2,3,-1,-2.1669573794970813,0.17473981077858217
S5623,Omar,Davis,student4623@university.com,Male,18,CS,88.93,53.99,94.32,84.14,71.03,5.2,66.0,71.4625,C,10.8,Yes,Yes,Master's,Low,6,5.5,0,0,-1,0.038192718483474684,0.06189095900082667
S5624,Ahmed,Brown,student4624@university.com,Female,20,Engineering,97.82,58.95,40.98,70.33,74.99,71.2,89.43,67.525,D,13.5,Yes,No,Master's,Low,8,7.3,3,0,-1,-0.8337661143848452,-0.7708767371098899
S5625,Liam,Johnson,student4625@university.com,Female,21,Business,63.32,74.77,59.61,79.39,54.93,21.0,67.89,64.9365,D,22.1,Yes,No,High School,High,1,7.6,2,3,-1,-1.29803376337572,0.8640859192389638
S5626,John,Jones,student4626@university.com,Female,19,Business,63.38,61.89,96.61,60.28,53.75,79.4,70.18,72.87700000000001,C,20.0,No,Yes,Bachelor's,Medium,8,7.1,0,2,-1,0.2245590421923051,0.530849304611808
S5627,Emma,Davis,student4627@university.com,Female,22,CS,94.45,73.64,79.24,80.49,79.64,31.1,68.22,72.91449999999999,C,14.2,Yes,Yes,Bachelor's,Medium,8,6.3,0,0,-1,0.2426088260552877,0.3995879487775612
S5628,John,Williams,student4628@university.com,Male,23,Engineering,88.61,66.31,71.96,83.7,75.6,47.8,58.08,67.8655,D,7.8,Yes,Yes,Bachelor's,High,2,7.5,0,0,-1,-0.7135541455482516,-0.5067971406491298
S5629,John,Smith,student4629@university.com,Female,19,Business,96.33,57.2,52.21,53.51,67.96,89.2,67.04,61.027,D,13.6,No,No,Bachelor's,Low,3,7.9,2,3,-1,-2.1408150826784764,-0.24568204737821472
S5630,Ahmed,Jones,student4630@university.com,Female,18,Engineering,53.16,45.72,90.0,91.22,78.31,80.60000000000001,90.15,81.947,B,6.1,Yes,No,,High,6,7.5,1,1,-1,2.1427267726504007,-2.5591971262573043
S5631,Omar,Williams,student4631@university.com,Male,24,Engineering,81.39,93.51,52.25,93.06,53.63,78.2,74.55,72.68599999999999,C,19.5,No,No,PhD,Low,8,8.1,3,1,-1,0.14598656183306763,0.7302168083644798
S5632,Emma,Brown,student4632@university.com,Male,24,CS,57.23,40.68,54.9,53.18,97.2,16.0,72.91,60.197,D,13.1,Yes,No,High School,High,5,8.7,2,3,-1,-2.1550927037393572,-1.642601622119873
S5633,Ahmed,Jones,student4633@university.com,Male,19,Engineering,75.19,40.1,51.51,80.16,64.69,4.8,57.82,54.971500000000006,F,14.5,Yes,No,High School,High,9,4.5,2,0,-1,-3.1566312706484574,-0.6755801950133482
S5634,Ali,Williams,student4634@university.com,Female,22,Engineering,57.79,89.61,49.49,79.7,53.59,60.6,58.88,63.822,D,19.4,No,No,,Low,4,8.5,2,0,-1,-1.5604025164483997,0.631653666406352
S5635,Liam,Jones,student4635@university.com,Male,24,Mathematics,56.4,99.81,97.2,50.62,58.48,41.1,52.15,70.4125,C,19.5,No,Yes,Master's,Medium,4,5.4,0,0,-1,-0.3319963608512164,2.220344441791018
S5636,Maria,Johnson,student4636@university.com,Male,23,Engineering,50.61,83.63,76.12,67.12,54.77,90.9,50.7,66.87450000000001,D,19.7,No,Yes,PhD,Low,8,6.8,0,0,-1,-0.9744001575089953,0.5741974371863219
S5637,John,Davis,student4637@university.com,Male,21,Business,81.51,40.92,78.27,98.45,58.93,35.0,74.4,70.436,C,17.3,No,Yes,High School,Low,5,8.7,0,0,-1,-0.1255309848239038,-0.6433078369317344
S5638,Maria,Williams,student4638@university.com,Male,22,CS,67.95,53.6,97.26,77.77,70.84,41.1,70.46,74.29750000000001,C,17.2,Yes,No,Master's,Medium,8,7.1,0,1,-1,0.5833012551366654,-0.226427021529198
S5639,Liam,Davis,student4639@university.com,Male,19,CS,55.26,98.31,53.83,96.66,86.9,52.6,63.77,73.154,C,25.5,Yes,Yes,Bachelor's,Medium,1,4.4,3,0,-1,0.2936883909562701,0.10160366524831717
S5640,Liam,Johnson,student4640@university.com,Male,22,Engineering,66.14,88.52,40.36,83.78,63.62,79.6,99.5,76.127,C,16.7,Yes,No,PhD,Medium,10,6.5,3,2,-1,0.8368399632261991,-0.3234862693008545
S5641,Ahmed,Johnson,student4641@university.com,Female,24,Engineering,58.45,74.01,75.93,51.42,71.8,26.8,69.9,67.287,D,18.4,Yes,Yes,PhD,Low,5,8.5,2,0,-1,-0.8741008148192151,0.7230378409083582
S5642,Ahmed,Davis,student4642@university.com,Male,24,Business,97.08,54.21,70.47,53.89,96.44,94.2,89.44,75.01849999999999,C,29.7,No,No,Bachelor's,High,8,6.1,1,1,-1,0.5902117652224003,-0.1164333641580634
S5643,Ahmed,Williams,student4643@university.com,Female,19,Mathematics,66.0,40.86,68.66,86.11,64.79,54.0,60.53,63.5485,D,9.5,Yes,Yes,High School,Medium,8,8.2,2,0,-1,-1.4708155395111406,-1.5835046140470672
S5644,Maria,Davis,student4644@university.com,Male,24,CS,66.7,41.25,43.71,77.73,89.74,84.1,62.35,60.6585,D,23.2,Yes,No,PhD,High,7,8.0,2,3,-1,-2.0835672980945126,-1.8887077257563685
S5645,Ahmed,Davis,student4645@university.com,Male,24,Mathematics,91.99,76.72,67.27,56.36,57.89,52.6,78.42,68.7245,D,16.8,Yes,No,,Low,3,8.5,2,3,-1,-0.6586621733853556,1.2436089207230565
S5646,Liam,Smith,student4646@university.com,Male,21,Business,82.39,41.31,57.25,80.7,58.92,77.2,50.2,57.42600000000001,F,25.8,Yes,No,,Medium,10,5.3,2,0,-1,-2.7434789615210926,-0.30720751096467436
S5647,Ali,Williams,student4647@university.com,Female,21,CS,85.51,99.62,56.47,90.51,72.81,5.1,50.87,65.434,D,15.1,No,Yes,,Low,10,6.5,2,0,-1,-1.241198157876411,1.2462388732784928
S5648,Ahmed,Smith,student4648@university.com,Male,18,Business,81.8,51.0,53.34,87.65,61.71,79.9,57.11,61.4315,D,12.6,No,Yes,PhD,High,7,5.7,2,0,-1,-1.9505796599388374,-1.124774826212403
S5649,Sara,Jones,student4649@university.com,Male,21,Engineering,97.31,82.64,59.95,62.31,95.15,52.400000000000006,61.16,67.213,D,10.2,No,Yes,High School,Low,3,6.7,2,0,-1,-0.9359863347163577,0.024395258655497708
S5650,Omar,Davis,student4650@university.com,Male,20,Business,60.35,49.3,61.19,62.91,52.54,44.900000000000006,76.39,62.54499999999999,D,26.8,No,Yes,Master's,Medium,6,4.1,2,3,-1,-1.7558613224844695,0.33238487951212287
S5651,Maria,Jones,student4651@university.com,Male,22,Engineering,99.45,72.41,58.53,98.39,79.86,11.2,84.31,74.0915,C,23.0,Yes,No,High School,Medium,9,5.2,3,1,-1,0.49724571805705764,0.4932454048261503
S5652,Sara,Williams,student4652@university.com,Female,22,Mathematics,91.55,44.84,98.73,94.37,80.21,74.2,65.59,76.97200000000001,C,6.9,No,No,Master's,Low,8,8.9,0,1,-1,1.1296348160244831,-1.5577925039969263
S5653,Ahmed,Davis,student4653@university.com,Female,19,CS,79.45,86.01,95.96,65.92,53.3,13.1,61.95,71.3495,C,22.8,Yes,Yes,PhD,High,4,7.0,0,0,-1,-0.11244826554928135,2.483071897221058
S5654,Liam,Jones,student4654@university.com,Female,21,CS,83.12,75.1,74.47,91.2,86.63,19.2,91.14,80.5275,B,5.9,No,No,Bachelor's,Low,5,4.9,1,1,-1,1.784389480491615,-0.7573878106315297
S5655,Ali,Brown,student4655@university.com,Female,18,Mathematics,82.44,45.17,98.86,58.09,73.44,12.6,58.14,65.62,D,9.5,Yes,No,Master's,Low,4,6.5,0,0,-1,-1.1266043973203774,0.023525530830660304
S5656,John,Johnson,student4656@university.com,Female,24,Engineering,52.92,90.92,99.47,59.84,86.15,0.7000000000000001,83.92,81.30749999999999,B,19.8,Yes,Yes,Master's,Medium,6,7.5,1,1,-1,1.8738001599895302,1.185612761077464
S5657,Emma,Davis,student4657@university.com,Male,18,CS,60.9,72.82,61.36,59.06,91.35,66.2,96.57,76.538,C,16.6,Yes,No,High School,Medium,8,7.0,3,2,-1,0.9354681052516097,-0.8279394901270157
S5658,Omar,Johnson,student4658@university.com,Male,18,Business,98.07,95.3,66.71,54.39,66.14,27.1,61.61,65.583,D,26.0,No,Yes,PhD,Medium,6,6.5,2,0,-1,-1.3243649005804885,2.7269221752107007
S5659,Emma,Smith,student4659@university.com,Male,23,Engineering,76.72,95.0,97.54,92.73,74.22,14.9,54.35,77.01650000000001,C,20.2,Yes,Yes,High School,Low,5,7.4,0,1,-1,1.0475176928441268,1.5210882100683367
S5660,Ahmed,Jones,student4660@university.com,Female,24,CS,68.92,95.23,76.52,78.94,63.04,32.0,98.99,82.8565,B,29.1,Yes,Yes,PhD,Low,9,4.8,1,1,-1,2.1359202007265945,1.7725516651427962
S5661,Omar,Smith,student4661@university.com,Male,20,Business,88.1,44.67,52.78,62.95,60.08,49.900000000000006,63.54,56.903,F,26.4,Yes,No,Master's,High,7,6.2,2,3,-1,-2.8873115395421602,0.4223983883726613
S5662,Omar,Davis,student4662@university.com,Female,21,Business,76.23,47.26,81.36,92.43,50.03,50.3,63.78,67.94550000000001,D,13.5,Yes,Yes,Bachelor's,Low,10,7.8,0,0,-1,-0.6370216372971008,-0.46136424931144515
S5663,Ali,Johnson,student4663@university.com,Male,24,CS,50.66,99.26,52.34,90.13,98.18,36.7,74.19,75.4035,C,25.9,No,Yes,PhD,Low,3,6.9,3,0,-1,0.7360439066696792,-0.032631736163374295
S5664,Omar,Johnson,student4664@university.com,Female,18,Mathematics,86.81,69.26,60.36,55.05,72.05,49.5,61.55,61.8815,D,26.7,No,Yes,Master's,High,10,8.5,2,0,-1,-1.9794837562311622,1.1759751819184587
S5665,Maria,Jones,student4665@university.com,Male,24,Mathematics,86.61,54.29,53.65,82.21,50.65,42.7,99.64,70.97949999999999,C,29.2,Yes,No,Bachelor's,Medium,2,6.2,3,3,-1,-0.1244778124323674,0.6341129882580306
S5666,Sara,Davis,student4666@university.com,Male,20,CS,58.26,86.18,54.7,86.09,50.45,82.30000000000001,52.15,64.32050000000001,D,5.3,No,No,High School,Medium,5,4.7,2,0,-1,-1.4328997701371815,-0.49110159964074857
S5667,Sara,Brown,student4667@university.com,Male,22,Business,97.83,55.86,40.28,85.79,64.42,3.0,72.57,59.6805,F,26.9,No,No,High School,High,5,4.2,2,3,-1,-2.3157168003006894,0.747040163209658
S5668,Sara,Brown,student4668@university.com,Male,19,Mathematics,61.2,83.63,92.84,86.16,50.7,86.8,77.42,81.3145,B,6.7,Yes,No,PhD,High,6,6.4,1,1,-1,1.8918633624501537,-0.17692592611272728
S5669,Maria,Jones,student4669@university.com,Female,21,Mathematics,72.89,90.24,57.76,58.47,68.73,24.4,73.35,66.8445,D,18.2,Yes,No,PhD,High,1,6.2,2,2,-1,-1.0094495155776706,1.2743980967055253
S5670,Emma,Davis,student4670@university.com,Male,21,Mathematics,55.74,87.06,45.18,65.75,53.15,72.2,76.03,65.95049999999999,D,15.4,No,No,PhD,Low,5,5.3,3,0,-1,-1.1671371890466178,0.2639836980450706
S5671,Ali,Jones,student4671@university.com,Male,23,Engineering,80.16,56.44,45.22,92.21,51.96,40.5,99.38,70.63749999999999,C,28.0,No,Yes,High School,Medium,7,7.0,3,3,-1,-0.16439202732572572,0.1948247518186294
S5672,Omar,Davis,student4672@university.com,Male,22,Mathematics,68.77,64.1,73.36,94.92,83.47,29.4,93.85,80.16499999999999,B,15.1,No,No,PhD,High,9,5.3,1,1,-1,1.7477874864380043,-0.9814855732192039
S5673,Maria,Smith,student4673@university.com,Female,21,CS,67.66,64.8,99.58,63.96,95.34,61.5,65.42,76.444,C,19.9,No,No,Master's,Low,3,5.1,0,1,-1,0.9465170093923883,-0.2551265545484102
S5674,Sara,Jones,student4674@university.com,Male,23,CS,91.35,69.48,48.7,51.15,70.47,76.9,77.57,64.4325,D,22.3,No,Yes,,Medium,7,7.1,2,3,-1,-1.5084653575962212,0.5939165201110629
S5675,Ahmed,Davis,student4675@university.com,Male,23,Engineering,50.48,50.04,45.98,92.99,91.84,45.0,50.02,59.3895,F,5.5,No,Yes,,Low,7,8.7,2,3,-1,-2.24866916832805,-2.8265397588337056
S5676,John,Brown,student4676@university.com,Male,23,Engineering,89.9,67.15,66.3,68.85,51.46,46.7,70.48,65.60000000000001,D,19.8,Yes,No,PhD,High,7,5.0,2,3,-1,-1.22166158238977,1.0953016744621866
S5677,Omar,Davis,student4677@university.com,Male,21,CS,78.57,70.65,73.8,66.47,88.88,5.9,58.19,65.658,D,17.9,No,No,Master's,High,4,4.9,2,0,-1,-1.1626491009140583,0.485977620876331
S5678,Maria,Davis,student4678@university.com,Male,21,Engineering,99.3,71.9,57.66,67.35,53.14,92.4,85.57,70.90749999999998,C,19.9,Yes,No,Master's,High,3,6.6,3,0,-1,-0.2383104601557203,0.7478394537527986
S5679,Liam,Jones,student4679@university.com,Female,21,Mathematics,79.47,89.19,58.15,70.78,91.92,84.7,61.05,70.27499999999999,C,6.9,Yes,Yes,Master's,High,1,4.6,0,0,-1,-0.32286336677916366,-0.7523382684452017
S5680,Maria,Smith,student4680@university.com,Female,20,Business,52.77,71.04,65.47,68.91,94.12,39.8,87.44,74.994,C,6.4,No,Yes,Bachelor's,High,6,5.5,3,2,-1,0.7015142497214087,-1.5500499513967985
S5681,Ali,Smith,student4681@university.com,Female,23,Business,52.53,53.85,58.85,78.32,89.3,76.5,65.66,66.991,D,9.4,No,Yes,Master's,High,4,9.0,2,3,-1,-0.8271142492987121,-2.3376988459430996
S5682,Ali,Smith,student4682@university.com,Male,20,Business,94.16,79.79,94.92,53.95,91.04,31.3,96.29,83.34700000000001,B,26.7,Yes,Yes,High School,Low,8,8.2,1,1,-1,2.2005322926983393,1.5775882028744954
S5683,Maria,Smith,student4683@university.com,Female,19,CS,92.06,87.84,42.52,98.58,78.07,73.0,72.27,71.731,C,13.9,No,Yes,High School,Medium,6,7.5,3,0,-1,-0.010863395978195184,-0.41875798596233477
S5684,Sara,Williams,student4684@university.com,Male,21,Engineering,67.29,59.16,54.07,96.82,63.24,51.7,91.98,73.41749999999999,C,15.9,No,No,Master's,Medium,6,4.1,3,2,-1,0.42064721920747455,-1.06982356167894
S5685,John,Jones,student4685@university.com,Male,24,Business,80.9,78.72,88.51,96.72,82.16,46.1,81.41,83.3875,B,14.8,Yes,No,,Medium,8,5.3,1,1,-1,2.3245863920519048,-0.1771723751457991
S5686,Omar,Johnson,student4686@university.com,Male,22,Mathematics,74.48,48.82,90.04,93.96,71.98,5.699999999999999,98.87,81.071,B,22.9,No,No,Bachelor's,Low,5,6.8,1,1,-1,1.9488931789132855,-0.14768088001885832
S5687,Ali,Jones,student4687@university.com,Male,18,Mathematics,98.36,60.52,46.69,83.02,50.27,96.5,87.14,69.1975,D,11.5,Yes,No,High School,Low,8,7.6,3,0,-1,-0.505554715205968,-0.5774581421524019
S5688,Omar,Williams,student4688@university.com,Female,19,Mathematics,97.5,94.55,98.43,61.06,73.84,83.69999999999999,86.39,85.435,B,6.7,Yes,No,High School,High,1,7.3,1,1,-1,2.5790796260441735,0.8142394056209755
S5689,Sara,Smith,student4689@university.com,Female,24,Engineering,99.19,94.68,81.6,52.47,82.56,79.3,63.24,73.66550000000001,C,14.5,No,Yes,High School,Medium,10,4.9,0,1,-1,0.2518649860011958,1.2352012044134713
S5690,Omar,Williams,student4690@university.com,Female,18,Business,93.32,74.52,56.36,54.97,50.69,30.5,75.24,62.6795,D,23.2,Yes,Yes,Bachelor's,Low,2,6.3,2,3,-1,-1.843157155162261,1.929774659496106
S5691,Ahmed,Brown,student4691@university.com,Male,18,Mathematics,95.48,82.14,67.36,66.2,81.07,29.0,64.51,68.001,D,27.9,Yes,Yes,Master's,Low,8,5.0,2,0,-1,-0.7890952740456999,1.6748270170657176
S5692,Ali,Brown,student4692@university.com,Female,21,Engineering,60.86,91.24,57.83,75.19,82.63,57.3,50.96,65.838,D,6.3,Yes,Yes,Bachelor's,Medium,1,8.6,2,0,-1,-1.1471409608163636,-0.5726972309682243
S5693,Sara,Jones,student4693@university.com,Female,22,Mathematics,91.55,97.51,49.0,99.66,57.91,84.60000000000001,85.53,77.50550000000001,C,25.3,No,No,Master's,Low,5,6.8,3,1,-1,1.0660622042285433,0.9971266522937494
S5694,Sara,Jones,student4694@university.com,Male,18,Business,85.44,69.39,57.47,71.77,71.55,93.5,61.79,65.9085,D,6.7,No,No,PhD,High,5,6.0,2,0,-1,-1.1505207096077574,-0.8748757265622823
S5695,John,Johnson,student4695@university.com,Female,23,Business,98.14,73.69,74.81,76.23,98.22,26.9,69.87,73.3185,C,13.3,No,Yes,High School,Medium,2,8.6,0,1,-1,0.3184794476202795,-0.02926282807734751
S5696,John,Johnson,student4696@university.com,Male,24,Business,78.56,64.94,89.56,84.76,94.21,60.7,64.23,76.57000000000001,C,5.6,No,No,,High,2,8.5,0,0,-1,1.016522466160078,-1.3802770679237804
S5697,Ahmed,Brown,student4697@university.com,Female,18,Business,54.26,44.32,61.81,59.04,70.54,72.4,59.98,59.6245,F,27.8,Yes,Yes,Bachelor's,Low,1,6.5,2,0,-1,-2.319324183036084,-0.500214569836023
S5698,Sara,Smith,student4698@university.com,Female,19,Business,79.87,65.37,60.87,96.64,67.49,22.6,53.36,63.406000000000006,D,22.7,Yes,No,Bachelor's,Low,4,7.4,2,0,-1,-1.5576007674239551,0.3212588531319041
S5699,Emma,Williams,student4699@university.com,Female,22,Mathematics,84.33,87.44,68.08,76.45,56.2,40.7,66.89,69.3255,D,14.2,No,No,High School,Low,6,5.6,0,0,-1,-0.5032710810371258,1.156290646239806
S5700,Sara,Johnson,student4700@university.com,Male,22,Business,61.02,88.29,78.67,63.81,51.76,18.700000000000003,54.09,64.82050000000001,D,14.4,Yes,No,High School,Medium,3,5.5,2,0,-1,-1.365600150011561,1.542050807817552
S5701,John,Davis,student4701@university.com,Female,18,Mathematics,69.71,93.54,85.1,96.76,64.87,69.9,77.02,82.90799999999999,B,21.0,Yes,Yes,,Low,10,6.7,1,1,-1,2.182709358972717,0.6825936869490313
S5702,Emma,Johnson,student4702@university.com,Female,22,Business,79.93,43.09,59.61,81.27,97.01,86.4,50.98,62.8715,D,7.2,No,No,,Medium,4,8.2,2,3,-1,-1.6377494791137466,-2.5593976354278305
S5703,Ali,Smith,student4703@university.com,Female,19,Mathematics,68.71,71.63,75.18,74.18,97.93,87.8,97.0,83.9495,B,8.6,No,No,High School,Low,8,7.0,1,1,-1,2.4132395185238122,-1.73449079286031
S5704,Ali,Smith,student4704@university.com,Female,24,Business,68.75,46.45,63.36,79.01,90.63,67.0,98.32,76.568,C,26.2,No,Yes,Master's,High,2,6.3,3,2,-1,1.019048475631096,-1.3403900956907073
S5705,Omar,Jones,student4705@university.com,Male,19,Mathematics,56.65,52.04,82.98,87.42,67.54,34.7,65.23,69.72200000000001,D,10.1,Yes,No,High School,High,9,7.3,0,0,-1,-0.26122413954557755,-1.1078036172874959
S5706,Maria,Williams,student4706@university.com,Male,19,Business,97.04,94.01,49.88,57.73,57.18,66.10000000000001,63.01,63.157,D,23.2,No,Yes,,Medium,10,8.1,2,0,-1,-1.8108803452433184,2.0460677689332765
S5707,John,Smith,student4707@university.com,Female,23,Engineering,87.52,69.81,55.42,93.24,79.78,86.4,55.22,67.1765,D,10.6,No,No,High School,Low,6,7.9,2,0,-1,-0.8600371353730957,-1.1374757825689974
S5708,Maria,Johnson,student4708@university.com,Female,21,Mathematics,50.06,85.51,65.56,97.98,82.33,62.6,95.25,83.8515,B,7.2,Yes,No,,Medium,9,5.9,1,2,-1,2.4437790534638055,-1.5990886613517006
S5709,Emma,Johnson,student4709@university.com,Female,18,Engineering,88.28,43.86,93.36,78.35,71.23,41.3,79.34,74.66149999999999,C,27.5,No,Yes,PhD,Low,1,8.7,0,0,-1,0.6323757158182204,0.34978502208383166
S5710,John,Brown,student4710@university.com,Male,24,Mathematics,86.99,65.01,74.4,84.11,84.58,92.0,80.51,78.179,C,27.5,No,No,Master's,Medium,4,4.1,1,1,-1,1.2602657343198662,-0.22289420060875578
S5711,Ahmed,Smith,student4711@university.com,Female,22,Mathematics,50.49,80.45,97.92,92.99,87.33,83.5,94.79,91.841,A,20.1,Yes,Yes,,High,7,6.3,1,1,-1,3.9860976560613826,-0.8406764616878704
S5712,Sara,Davis,student4712@university.com,Female,19,Mathematics,68.48,48.0,46.2,68.74,89.15,88.2,95.54,71.048,C,16.6,No,Yes,Bachelor's,Medium,10,8.5,3,2,-1,-0.08544366864511484,-2.053008129127547
S5713,Ahmed,Jones,student4713@university.com,Male,18,CS,80.34,59.55,67.61,99.64,75.11,90.3,91.42,80.233,B,18.8,No,No,Bachelor's,Low,9,7.5,1,2,-1,1.723104877980186,-1.241571418370287
S5714,Emma,Williams,student4714@university.com,Male,24,Business,72.64,43.87,65.14,84.03,89.58,39.4,88.67,72.999,C,15.2,Yes,No,Master's,Medium,1,7.5,3,2,-1,0.3630122119836383,-1.7103355100310356
S5715,John,Davis,student4715@university.com,Male,24,Engineering,88.9,79.08,76.01,71.2,51.27,86.0,93.86,79.1295,C,23.9,No,Yes,Master's,High,1,4.8,1,1,-1,1.374695089713952,1.2423635595298252
S5716,Liam,Jones,student4716@university.com,Female,18,Engineering,71.27,98.25,88.72,83.87,84.02,57.0,93.8,88.89,B,23.9,No,No,Bachelor's,Low,3,6.9,1,1,-1,3.3225861952586757,0.8481419450146078
S5717,Emma,Johnson,student4717@university.com,Male,21,Mathematics,57.69,89.62,90.49,76.08,61.78,3.8,68.43,74.3745,C,25.5,Yes,Yes,PhD,High,6,8.8,0,0,-1,0.5265518367630222,1.8915819504561342
S5718,Liam,Davis,student4718@university.com,Male,23,Engineering,98.82,98.48,80.21,55.58,63.53,63.6,98.67,82.2955,B,18.1,Yes,Yes,PhD,Low,5,5.1,1,1,-1,1.9269088193887742,1.9681175466167715
S5719,Sara,Jones,student4719@university.com,Female,22,Engineering,62.1,90.74,78.49,89.79,54.57,47.1,85.46,80.15199999999999,B,25.0,No,Yes,,Low,5,5.6,1,1,-1,1.6461955890640596,1.2066236098751362
S5720,Ali,Johnson,student4720@university.com,Male,23,Engineering,85.88,91.31,96.94,78.22,59.62,27.5,68.51,77.55449999999999,C,8.9,Yes,No,Master's,High,9,5.9,0,0,-1,1.1192479138538922,1.3524060140888683
S5721,Ali,Johnson,student4721@university.com,Female,24,Engineering,57.16,74.63,63.02,89.79,99.6,97.0,72.1,76.858,C,5.8,Yes,No,Bachelor's,Low,3,5.8,3,2,-1,1.0693418606593756,-2.4774944582827048
S5722,Emma,Johnson,student4722@university.com,Female,22,CS,66.45,71.1,89.97,57.75,70.77,5.5,84.36,74.47999999999999,C,21.2,No,Yes,Master's,Medium,5,7.1,1,1,-1,0.5480192867033521,1.1689059325796478
S5723,Maria,Johnson,student4723@university.com,Male,24,Mathematics,72.1,64.38,95.29,76.92,96.39,94.6,68.05,79.8015,C,7.6,Yes,No,Bachelor's,Low,7,5.2,1,1,-1,1.6242945241594826,-1.6274388468225403
S5724,John,Johnson,student4724@university.com,Female,19,Engineering,59.61,89.09,69.49,88.33,58.14,15.9,91.33,77.9935,C,18.8,No,Yes,Bachelor's,Medium,2,6.5,3,1,-1,1.253075341488237,0.8392561408169799
S5725,John,Brown,student4725@university.com,Male,19,CS,72.5,50.92,83.75,99.42,60.2,37.7,57.4,68.6135,D,23.0,No,Yes,,Low,7,6.0,0,0,-1,-0.4964091210178096,-0.05144814661938288
S5726,Ali,Davis,student4726@university.com,Male,18,CS,57.86,43.37,62.62,94.22,77.89,41.7,95.38,74.7815,C,15.2,Yes,Yes,Master's,High,1,7.2,3,2,-1,0.7475415657173463,-1.9961534353822705
S5727,Omar,Jones,student4727@university.com,Male,22,Mathematics,77.95,96.87,49.53,93.22,67.48,73.1,65.06,70.81700000000001,C,6.1,Yes,No,PhD,Medium,7,5.2,3,0,-1,-0.19297735638271227,-0.3434464502601972
S5728,Ahmed,Brown,student4728@university.com,Female,22,Business,83.19,40.23,75.19,62.37,82.2,21.6,57.64,60.7795,D,27.2,Yes,No,Master's,Low,2,6.8,2,0,-1,-2.0840572818193435,0.23627059786678364
S5729,Omar,Brown,student4729@university.com,Male,24,Business,53.12,98.61,51.79,91.9,71.1,98.6,92.9,81.434,B,6.1,No,Yes,Bachelor's,High,7,7.7,3,2,-1,1.8983980253495776,-1.2716393303558466
S5730,Sara,Smith,student4730@university.com,Female,23,Business,93.56,83.73,67.46,58.46,90.58,74.9,61.97,69.58749999999999,D,27.6,Yes,Yes,PhD,Low,3,7.5,0,0,-1,-0.5142788125626785,1.09028211782692
